,Link_Goodreads,Author,ISBN_gr,Link_2_Amazon,Title,Shelves_gr,N_pag,Rating_gr,Rating_Distr_gr,Num_Voti_gr,Num_Rev_gr,Pub_Date_gr,Link_Amazon,Title_az,Author_az,ISBN_az,N_Pages_az,Rating_az,Distr_Rating_az,Num_Voti_az,Num_Review_az,Pub_Date_az
23,https://www.goodreads.com/book/show/17851744-the-listerdale-mystery,Agatha Christie,9780062302274,https://www.amazon.it/Listerdale-mystery-Agatha-Christie/dp/0008196435/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=the-listerdale-mystery&qid=1636364562&s=books&sr=1-1#customerReviews,The Listerdale Mystery: A Short Story,"['Mystery\n31 users', 'Short Stories\n17 users', 'Fiction\n9 users', 'Mystery > Crime\n6 users', 'Classics\n5 users', 'Thriller > Mystery Thriller\n5 users', 'Romance\n4 users', 'Audiobook\n3 users', 'Thriller\n3 users']",100,3.69,"['23%', '33%', '34%', '8%', '1%']",521,53,Published September 24th 2013 by Witness Impulse (first published January 1st 2003),https://www.amazon.it/Listerdale-mystery-Agatha-Christie/dp/0008196435/ref=sr_1_1?keywords=The+Listerdale+Mystery&qid=1636579327&qsid=258-3450271-7585909&s=books&sr=1-1&sres=0008196435%2C9048823196%2CB001G439S4%2C1572704977%2C3502509131%2C060076611X%2CB0000CJXZR%2C1861131275%2C8804716436%2C2702423663%2CB00ILLYNEO%2C8427285213#customerReviews,The Listerdale Mystery,Christie,"9780008196431
",272,4.5,"['68%', '17%', '11%', '2%', '2%']",186.0,70.0,"
ASIN
‏
:
‎

0008196435
"
24,https://www.goodreads.com/book/show/15820795-the-harlequin-tea-set---a-harley-quin-short-story,Agatha Christie,9780062249531,https://www.amazon.it/Harlequin-Tea-Set-Harley-Short/dp/B079X22H7Y/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=the-harlequin-tea-set---a-harley-quin-short-story&qid=1636364583&s=books&sr=1-1#customerReviews,The Harlequin Tea Set - a Harley Quin Short Story,"['Mystery\n43 users', 'Short Stories\n10 users', 'Fiction\n10 users', 'Audiobook\n10 users', 'Mystery > Crime\n4 users', 'Classics\n3 users', 'European Literature > British Literature\n3 users', 'Thriller > Mystery Thriller\n2 users', 'Mystery > Detective\n2 users']",error,3.63,"['24%', '31%', '33%', '10%', '3%']",470,44,Published December 18th 2012 by HarperAudio (first published 1971),https://www.goodreads.com/book_link/follow/8069?book_id=15820795&source=compareprices,The Harlequin Tea Set: A Harley Quin Short Story,Agatha Christie,error,error,4.0,"['52%', '20%', '12%', '7%', '8%']",25.0,17.0,error
25,https://www.goodreads.com/book/show/19195132-the-four-suspects---a-miss-marple-short-story,Agatha Christie,error,https://www.amazon.it/Four-Suspects-Marple-Short-English-ebook/dp/B00BS07ICY/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=the-four-suspects---a-miss-marple-short-story&qid=1636364598&s=books&sr=1-1#customerReviews,The Four Suspects - a Miss Marple Short Story,"['Mystery\n29 users', 'Short Stories\n19 users', 'Mystery > Crime\n7 users', 'Fiction\n5 users', 'Mystery > Cozy Mystery\n3 users', 'Audiobook\n3 users', 'Classics\n3 users', 'Adult\n2 users', 'Literature > 20th Century\n2 users']",31,3.79,"['30%', '30%', '31%', '7%', '2%']",695,46,Published June 4th 2013 by Witness Impulse (first published 1930),https://www.goodreads.com/book_link/follow/8069?book_id=19195132&source=compareprices,The Four Suspects: A Miss Marple Story (Miss Marple Mysteries) (English Edition),Agatha Christie,"
‏
:
‎

Abilit",903,4.4,"['65%', '17%', '9%', '7%', '1%']",113.0,70.0,"
ASIN
‏
:
‎

B00C9AO95G
"
26,https://www.goodreads.com/book/show/17824658-the-last-s-ance---an-agatha-christie-short-story,Agatha Christie,9780062300676,https://www.amazon.it/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_stripbooks_sr_pg1_1?ie=UTF8&adId=A08258981U8J6JZVE5P0G&url=%2FSimpsons-Secret-Cromulent-Predicted-Everything-ebook%2Fdp%2FB097RX3LK5%2Fref%3Dsr_1_1_sspa%3F__mk_it_IT%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26keywords%3Dthe-last-s-ance---an-agatha-christie-short-story%26qid%3D1636364619%26s%3Dbooks%26sr%3D1-1-spons%26psc%3D1&qualifier=1636364619&id=4762810958741189&widgetName=sp_mtf#customerReviews,The Last Séance - an Agatha Christie Short Story,"['Mystery\n20 users', 'Short Stories\n11 users', 'Fiction\n10 users', 'Horror\n8 users', 'Mystery > Crime\n5 users', 'Audiobook\n5 users', 'Classics\n2 users']",100,3.35,"['18%', '25%', '36%', '17%', '4%']",434,59,Published September 10th 2013 by Witness Impulse (first published November 1926),https://www.amazon.it/Last-S%C3%A9ance-Agatha-Christie-Short/dp/B07B6PLWPN/ref=sr_1_1?keywords=The+Last+S%C3%A9ance+-+an+Agatha+Christie+Short+Story&qid=1636579352&qsid=258-3450271-7585909&s=books&sr=1-1&sres=B07B6PLWPN%2C0008336733#customerReviews,The Last Séance: An Agatha Christie Short Story,Agatha Christie,error,error,4.5,"['67%', '15%', '17%', '0%', '0%', '0%', '0%', '0%', '0%']",15.0,8.0,error
27,https://www.goodreads.com/book/show/12694489-the-adventure-of-the-clapham-cook---a-hercule-poirot-short-story,Agatha Christie,9780062298232,https://www.amazon.it/Adventure-Clapham-Cook-Hercule-English-ebook/dp/B00D64I4TG/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=the-adventure-of-the-clapham-cook---a-hercule-poirot-short-story&qid=1636364640&s=books&sr=1-1#customerReviews,The Adventure of the Clapham Cook - a Hercule Poirot Short Story,"['Mystery\n37 users', 'Short Stories\n21 users', 'Fiction\n15 users', 'Mystery > Crime\n9 users', 'Mystery > Detective\n6 users', 'Audiobook\n5 users', 'European Literature > British Literature\n4 users', 'Mystery > Cozy Mystery\n3 users', 'Classics\n3 users']",20,3.63,"['20%', '32%', '38%', '9%', '1%']",669,52,Published July 16th 2013 by Witness Impulse (first published November 14th 1923),https://www.amazon.it/Adventure-Clapham-Cook-Hercule-English-ebook/dp/B00D64I4TG/ref=sr_1_1?keywords=The+Adventure+of+the+Clapham+Cook+-+a+Hercule+Poirot+Short+Story&qid=1636579367&qsid=258-3450271-7585909&s=books&sr=1-1&sres=B00D64I4TG&srpt=ABIS_BOOK#customerReviews,The Adventure of the Clapham Cook: A Hercule Poirot Short Story (English Edition),Agatha Christie,"
‏
:
‎

Abilit",2981,4.3,"['68%', '9%', '12%', '5%', '6%']",25.0,12.0,"
ASIN
‏
:
‎

B00D64I4TG
"
28,https://www.goodreads.com/book/show/17824585-the-adventure-of-the-cheap-flat---a-hercule-poirot-short-story,Agatha Christie,9780062298102,https://www.amazon.it/Adventure-Cheap-Flat-Hercule-English-ebook/dp/B00BS07I0G/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=the-adventure-of-the-cheap-flat---a-hercule-poirot-short-story&qid=1636364661&s=books&sr=1-1#customerReviews,The Adventure of the Cheap Flat - a Hercule Poirot Short Story,"['Mystery\n40 users', 'Short Stories\n21 users', 'Fiction\n12 users', 'Mystery > Crime\n9 users', 'Thriller > Mystery Thriller\n4 users', 'Audiobook\n3 users', 'Classics\n3 users', 'Suspense\n2 users', 'Mystery > Cozy Mystery\n2 users']",100,3.46,"['18%', '28%', '38%', '13%', '3%']",740,52,Published July 2nd 2013 by Witness Impulse (first published 1923),https://www.amazon.it/Adventure-Cheap-Flat-Hercule-English-ebook/dp/B00BS07I0G/ref=sr_1_1?keywords=The+Adventure+of+the+Cheap+Flat+-+a+Hercule+Poirot+Short+Story&qid=1636579382&qsid=258-3450271-7585909&s=books&sr=1-1&sres=B00BS07I0G&srpt=ABIS_BOOK#customerReviews,The Adventure of the Cheap Flat: A Hercule Poirot Short Story (English Edition),Agatha Christie,"
‏
:
‎

Abilit",2969,4.6,"['59%', '41%', '0%', '0%', '0%', '0%', '0%', '0%', '0%', '0%', '0%']",3.0,1.0,"
ASIN
‏
:
‎

B00BS07I0G
"
29,https://www.goodreads.com/book/show/2011858.Thirteen_Clues_for_Miss_Marple,Agatha Christie,9780440187554,https://www.amazon.it/Thirteen-Clues-Marple-Agatha-Christie/dp/0440187559/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=9780440187554&qid=1636364681&s=books&sr=1-1#customerReviews,Thirteen Clues for Miss Marple,"['Mystery\n56 users', 'Fiction\n17 users', 'Mystery > Crime\n9 users', 'Short Stories\n9 users', 'Classics\n3 users', 'Mystery > Cozy Mystery\n2 users', 'European Literature > British Literature\n2 users', 'Novels\n2 users']",192,4.0,"['32%', '39%', '26%', '2%', '0%']",601,38,Published May 1983 by Dell Publishing Company (first published 1966),https://www.goodreads.com/book_link/follow/8069?book_id=2011858&source=compareprices,Thirteen Clues for Miss Marple,Agatha Christie,"
:
‎

113 g
",10,4.0,"['50%', '0%', '0%', '0%', '50%', '0%', '0%', '0%', '0%', '0%', '0%']",2.0,2.0,"
Editore
‏
:
‎

Dell Pub Co; Reissue edizione (1 maggio 1983)
"
30,https://www.goodreads.com/book/show/12549958-philomel-cottage,Agatha Christie,9780062129826,https://www.amazon.it/Philomel-Cottage-Agatha-Christie-Short/dp/B085G4RH63/ref=sr_1_3?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=philomel-cottage&qid=1636364701&s=books&sr=1-3#customerReviews,Philomel Cottage: A Short Story,"['Mystery\n61 users', 'Short Stories\n38 users', 'Audiobook\n17 users', 'Fiction\n16 users', 'Classics\n15 users', 'Mystery > Crime\n14 users', 'Thriller\n6 users', 'Horror\n5 users', 'European Literature > British Literature\n5 users']",100,3.9,"['30%', '38%', '25%', '5%', '2%']",1115,119,Published September 27th 2011 by William Morrow Paperbacks (first published November 1924),https://www.amazon.it/Philomel-Cottage-Agatha-Christie-Short/dp/B085G4RH63/ref=sr_1_3?keywords=Philomel+Cottage&qid=1636579403&qsid=258-3450271-7585909&s=books&sr=1-3&sres=B09JMYF7WJ%2C0007189788%2CB085G4RH63%2C0008201250%2C006295914X%2CB07BQLTX6P%2CB01KIU3QF2%2CB000GRRIG6%2C0886461707#customerReviews,Philomel Cottage: An Agatha Christie Short Story,Agatha Christie,error,error,4.2,"['59%', '21%', '11%', '4%', '5%']",57.0,42.0,error
31,https://www.goodreads.com/book/show/11006902-the-mysterious-affair-at-styles-and-the-secret-adversary,Agatha Christie,error,https://www.amazon.it/MYSTERIOUS-AFFAIR-STYLES-SECRET-ADVERSARY/dp/8027275121/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=the-mysterious-affair-at-styles-and-the-secret-adversary&qid=1636364717&s=books&sr=1-1#customerReviews,The Mysterious Affair at Styles and The Secret Adversary (Complete Mystery Novel Collection of Agatha Christie Vol. 1),"['Mystery\n61 users', 'Fiction\n30 users', 'Classics\n9 users', 'Mystery > Crime\n9 users', 'Thriller > Mystery Thriller\n7 users', 'Mystery > Cozy Mystery\n3 users', 'Mystery > Historical Mystery\n3 users', 'Literature > 20th Century\n3 users', 'Literary Fiction\n3 users']",0,4.26,"['47%', '35%', '15%', '2%', '1%']",2464,88,Published April 3rd 2011 by Agatha Christie Complete Mystery Novel Collection (first published January 1st 1920),https://www.goodreads.com/book_link/follow/8069?book_id=11006902&source=compareprices,THE MYSTERIOUS AFFAIR AT STYLES & THE SECRET ADVERSARY,error,"‎

15.24 x 1.4",13,4.2,"['56%', '23%', '10%', '5%', '5%']",92.0,53.0,"
Lingua
‏
:
‎

Inglese
"
32,https://www.goodreads.com/book/show/12501645-yellow-iris---a-hercule-poirot-short-story,Agatha Christie,9780062129550,https://www.amazon.it/Yellow-Iris-Hercule-Poirot-Short/dp/B079G5PDSV/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=yellow-iris---a-hercule-poirot-short-story&qid=1636364737&s=books&sr=1-1#customerReviews,Yellow Iris - a Hercule Poirot Short Story,"['Mystery\n41 users', 'Short Stories\n18 users', 'Mystery > Crime\n8 users', 'Audiobook\n7 users', 'Fiction\n3 users', 'Classics\n3 users', 'Mystery > Detective\n2 users', 'European Literature > British Literature\n2 users', 'Literature > English Literature\n2 users']",100,3.68,"['22%', '34%', '34%', '9%', '1%']",765,46,Published September 27th 2011 by William Morrow Paperbacks (first published 1937),https://www.amazon.it/Yellow-Iris-Hercule-Poirot-Short/dp/B079G5PDSV/ref=sr_1_1?keywords=Yellow+Iris+-+a+Hercule+Poirot+Short+Story&qid=1636579423&qsid=258-3450271-7585909&s=books&sr=1-1&sres=B079G5PDSV%2C0008196451&srpt=ABIS_EBOOKS#customerReviews,Yellow Iris: A Hercule Poirot Short Story,Agatha Christie,error,error,4.3,"['56%', '23%', '13%', '7%', '0%', '0%', '0%']",48.0,34.0,error
33,https://www.goodreads.com/book/show/17824582-a-christmas-tragedy---a-miss-marple-short-story,Agatha Christie,9780062298065,https://www.amazon.it/Christmas-Tragedy-Marple-Short-English-ebook/dp/B00D64I4WI/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=a-christmas-tragedy---a-miss-marple-short-story&qid=1636364758&s=books&sr=1-1#customerReviews,A Christmas Tragedy - a Miss Marple Short Story,"['Mystery\n64 users', 'Short Stories\n33 users', 'Holiday > Christmas\n23 users', 'Fiction\n14 users', 'Classics\n13 users', 'Mystery > Crime\n8 users', 'Holiday\n8 users', 'Audiobook\n6 users', 'Thriller > Mystery Thriller\n4 users']",25,3.9,"['32%', '36%', '24%', '7%', '2%']",1448,87,Published (first published January 1930),https://www.amazon.it/Christmas-Tragedy-Marple-Short-English-ebook/dp/B00D64I4WI/ref=sr_1_1?keywords=A+Christmas+Tragedy+-+a+Miss+Marple+Short+Story&qid=1636579438&qsid=258-3450271-7585909&s=books&sr=1-1&sres=B00D64I4WI&srpt=ABIS_EBOOKS#customerReviews,A Christmas Tragedy: A Miss Marple Short Story (English Edition),Agatha Christie,"
‏
:
‎

Abilit",2460,4.2,"['57%', '21%', '14%', '4%', '3%']",209.0,139.0,"
ASIN
‏
:
‎

B00D64I4WI
"
34,https://www.goodreads.com/book/show/8618972-the-agatha-christie-hour,Agatha Christie,9780002313315,https://www.amazon.it/Agatha-Christie-Hour/dp/0002313316/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=9780002313315&qid=1636364779&s=books&sr=1-1#customerReviews,The Agatha Christie Hour,"['Mystery\n9 users', 'Mystery > Crime\n6 users', 'Fiction\n3 users', 'Classics\n2 users']",224,4.26,"['52%', '28%', '16%', '3%', '1%']",697,14,Published September 6th 1982 by Collins Crime,https://www.goodreads.com/book_link/follow/8069?book_id=8618972&source=compareprices,The Agatha Christie Hour,Agatha Christie,978-0002313315,224,5.0,"['100%', '0%', '0%', '0%', '0%', '0%', '0%', '0%', '0%', '0%', '0%', '0%', '0%']",error,error,"
Editore
‏
:
‎

Collins Crime; 1st ed. edizione (6 settembre 1982)
"
35,https://www.goodreads.com/book/show/408478.Five_Complete_Hercule_Poirot_Novels,Agatha Christie,9780517309766,https://www.amazon.it/Agatha-Christie-Complete-Poi/dp/0517309769/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=9780517309766&qid=1636364799&s=books&sr=1-1#customerReviews,Five Complete Hercule Poirot Novels: ABC Murders / Cards on the Table / Death on the Nile / Murder on the Orient Express / Thirteen at Dinner,"['Mystery\n101 users', 'Fiction\n19 users', 'Classics\n18 users', 'Mystery > Crime\n11 users', 'Suspense\n9 users', 'Thriller > Mystery Thriller\n5 users', 'Anthologies\n5 users', 'Novels\n3 users', 'Mystery > Detective\n3 users']",663,4.53,"['65%', '26%', '8%', '1%', '0%']",3674,45,Published August 19th 1987 by Random House Value Pub (first published January 1st 1980),https://www.goodreads.com/book_link/follow/8069?book_id=408478&source=compareprices,Agatha Christie: 5 Complete H Poi J,Agatha Christie,"
:
‎

862 g
",10,4.5,"['73%', '12%', '9%', '3%', '3%']",87.0,49.0,"
Editore
‏
:
‎

Random House Value Publishing; later printing edizione (19 agosto 1987)
"
36,https://www.goodreads.com/book/show/16355.Poirot,Agatha Christie,9780425200674,https://www.amazon.it/Poirot-Orient-Murder-Mesopotamia-Appointment/dp/0425200671/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=9780425200674&qid=1636364820&s=books&sr=1-1#customerReviews,Poirot: In the Orient: Murder in Mesopotamia / Death on the Nile / Appointment with Death,"['Mystery\n43 users', 'Mystery > Crime\n16 users', 'Fiction\n11 users', 'Classics\n10 users', 'Thriller > Mystery Thriller\n3 users', 'Thriller\n2 users', 'Adult\n2 users', 'Mystery > Detective\n2 users']",595,4.31,"['51%', '32%', '14%', '2%', '0%']",1138,19,Published September 1st 2004 by Berkley Publishing Group (first published October 15th 2001),https://www.goodreads.com/book_link/follow/8069?book_id=16355&source=compareprices,Poirot in the Orient: Murder in Mesopotamia / Death on the Nile / Appointment With Death,Agatha Christie,978-0425200674,595,4.6,"['68%', '27%', '5%', '0%', '0%', '0%', '0%', '0%', '0%']",19.0,12.0,"
Editore
‏
:
‎

Berkley Pub Group (20 febbraio 2005)
"
37,https://www.goodreads.com/book/show/2322532.The_Million_Dollar_Bond_Robbery_a_Hercule_Poirot_Short_Story,Agatha Christie,9781552046029,https://www.amazon.it/Million-Dollar-Bond-Robbery-Hercule-ebook/dp/B007E3HX56/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=9781552046029&qid=1636364861&s=books&sr=1-1#customerReviews,The Million Dollar Bond Robbery - a Hercule Poirot Short Story,"['Mystery\n47 users', 'Short Stories\n26 users', 'Mystery > Crime\n13 users', 'Fiction\n13 users', 'Audiobook\n5 users', 'Classics\n4 users', 'Thriller > Mystery Thriller\n4 users', 'Mystery > Detective\n3 users', 'Mystery > Murder Mystery\n2 users']",error,3.54,"['16%', '35%', '38%', '9%', '2%']",827,62,Published June 1999 by DH Audio (first published May 2nd 1923),https://www.goodreads.com/book_link/follow/8069?book_id=2322532&source=compareprices,The Million Dollar Bond Robbery,Agatha Christie,"
:
‎

90.7 g
",10,4.3,"['64%', '18%', '11%', '0%', '0%', '0%', '7%']",23.0,6.0,"
Editore
‏
:
‎

Dh Audio; Unabridged edizione (1 giugno 1999)
"
38,https://www.goodreads.com/book/show/1937400.The_Incredible_Theft_a_Hercule_Poirot_Short_Story,Agatha Christie,9780886466190,https://www.amazon.it/Incredible-Theft-Hercule-Poirot-English-ebook/dp/B00D64I4T6/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=9780886466190&qid=1636364881&s=books&sr=1-1#customerReviews,The Incredible Theft - a Hercule Poirot Short Story,"['Mystery\n29 users', 'Mystery > Crime\n11 users', 'Short Stories\n9 users', 'Fiction\n5 users', 'Audiobook\n3 users', 'European Literature > British Literature\n2 users', 'Thriller > Mystery Thriller\n2 users', 'Historical > Historical Fiction\n2 users', 'Classics\n2 users']",0,3.71,"['21%', '37%', '36%', '6%', '1%']",666,38,Published April 1st 1993 by DH Audio (first published 1937),https://www.goodreads.com/book_link/follow/8069?book_id=1937400&source=compareprices,The Incredible Theft,Agatha Christie,"
:
‎

204 g
",10,4.4,"['62%', '19%', '19%', '0%', '0%', '0%', '0%', '0%', '0%']",6.0,4.0,"
Editore
‏
:
‎

Dh Audio (1 ottobre 1992)
"
39,https://www.goodreads.com/book/show/12478116-the-red-signal,Agatha Christie,error,https://www.amazon.it/Signal-Red-Robert-Ryan/dp/0755358201/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=the-red-signal&qid=1636364896&s=books&sr=1-1#customerReviews,The Red Signal,"['Mystery\n43 users', 'Short Stories\n19 users', 'Fiction\n12 users', 'Classics\n10 users', 'Mystery > Crime\n5 users', 'Audiobook\n5 users', 'Suspense\n4 users', 'Mystery > Detective\n4 users', 'Mystery > Murder Mystery\n3 users']",40,3.71,"['23%', '35%', '33%', '8%', '1%']",512,41,Published (first published June 1924),https://www.amazon.it/Signal-Red-Robert-Ryan/dp/0755358201/ref=sr_1_1?keywords=The+Red+Signal&qid=1636579483&qsid=258-3450271-7585909&s=books&sr=1-1&sres=0755358201%2CB07B6Q83TQ%2CB08R41H37F%2CB09JBKRJ62%2C1618637959%2C0143032623%2C0143125087%2CB07M6G9XHG%2CB08STPRLNH%2CB09H995HYZ%2CB088GJF9YY%2C1472144813%2C1544829264%2CB011T7QLQO%2CB000MQ8MM0%2C3551752877#customerReviews,Signal Red,Robert Ryan,"9780755358205
",608,4.5,"['71%', '18%', '6%', '1%', '3%']",114.0,71.0,"
ASIN
‏
:
‎

0755358201
"
40,https://www.goodreads.com/book/show/7648748-the-case-of-the-missing-will---a-hercule-poirot-short-story,Agatha Christie,error,https://www.amazon.it/Case-Missing-Will-Hercule-English-ebook/dp/B00D64I4Y6/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=the-case-of-the-missing-will---a-hercule-poirot-short-story&qid=1636364912&s=books&sr=1-1#customerReviews,The Case of the Missing Will - a Hercule Poirot Short Story,"['Mystery\n47 users', 'Fiction\n20 users', 'Short Stories\n18 users', 'Mystery > Crime\n11 users', 'Thriller > Mystery Thriller\n6 users', 'Classics\n6 users', 'Audiobook\n4 users', 'Mystery > Detective\n3 users', 'Mystery > Cozy Mystery\n2 users']",error,3.86,"['32%', '32%', '28%', '7%', '1%']",990,73,Published 2008 by BBC Audiobooks America (first published 1923),https://www.amazon.it/Case-Missing-Will-Hercule-English-ebook/dp/B00D64I4Y6/ref=sr_1_1?keywords=The+Case+of+the+Missing+Will+-+a+Hercule+Poirot+Short+Story&qid=1636579498&qsid=258-3450271-7585909&s=books&sr=1-1&sres=B00D64I4Y6&srpt=ABIS_EBOOKS#customerReviews,The Case of the Missing Will: A Hercule Poirot Short Story (English Edition),Agatha Christie,"
‏
:
‎

Abilit",2362,4.4,"['65%', '15%', '14%', '3%', '3%']",122.0,29.0,"
ASIN
‏
:
‎

B00D64I4Y6
"
41,https://www.goodreads.com/book/show/28729389-the-double-clue,Agatha Christie,9780008165093,https://www.amazon.it/Double-Clue-Quick-Reads-2016/dp/0008165092/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=9780008165093&qid=1636364933&s=books&sr=1-1#customerReviews,The Double Clue: And Other Hercule Poirot Stories,"['Mystery\n48 users', 'Short Stories\n25 users', 'Fiction\n20 users', 'Mystery > Crime\n20 users', 'Classics\n9 users', 'Audiobook\n6 users', 'Thriller > Mystery Thriller\n5 users', 'Mystery > Detective\n5 users', 'Mystery > Cozy Mystery\n3 users']",112,3.73,"['23%', '36%', '33%', '7%', '1%']",1184,118,Published February 4th 2016 by HarperCollins,https://www.goodreads.com/book_link/follow/8069?book_id=28729389&source=compareprices,The Double Clue (Quick Reads 2016): And Other Hercule Poirot Stories,Agatha Christie,978-0008165093,112,4.1,"['54%', '22%', '16%', '4%', '5%']",120.0,57.0,"
Editore
‏
:
‎

HarperCollins (4 febbraio 2016)
"
